,color5,lat,lon,color10,color30
10179,0,40.5657599691,-73.8569850586,0,0
10180,0,40.5657599691,-73.8547829349,0,0
10181,0,40.5657599691,-73.8525808112,0,0
10182,0,40.5657599691,-73.8503786876,0,0
10183,0,40.5657599691,-73.8481765639,0,0
10184,0,40.5657599691,-73.8459744402,0,0
10185,0,40.5657599691,-73.8437723165,0,0
10186,0,40.5657599691,-73.8415701928,0,0
10187,0,40.5657599691,-73.8393680691,0,0
10188,0,40.5657599691,-73.8371659454,0,0
10189,0,40.5657599691,-73.8349638217,0,0
10190,0,40.5657599691,-73.832761698,0,0
10191,0,40.5657599691,-73.8305595743,0,0
10192,0,40.5657599691,-73.8283574506,0,0
10193,0,40.5657599691,-73.8261553269,0,0
10194,0,40.5657599691,-73.8239532032,0,0
10195,0,40.5657599691,-73.8217510795,0,0
10196,0,40.5657599691,-73.8195489558,0,0
10197,0,40.5657599691,-73.8173468321,0,0
10198,0,40.5657599691,-73.8151447084,0,0
10199,0,40.5657599691,-73.8129425847,0,0
10200,0,40.5657599691,-73.810740461,0,0
10201,0,40.5657599691,-73.8085383373,0,0
10202,0,40.5657599691,-73.8063362137,0,0
10203,0,40.5657599691,-73.80413409,0,0
10204,0,40.5657599691,-73.8019319663,0,0
10205,0,40.5657599691,-73.7997298426,0,0
10206,0,40.5657599691,-73.7975277189,0,0
10207,0,40.5657599691,-73.7953255952,0,0
10208,0,40.5657599691,-73.7931234715,0,0
10209,0,40.5657599691,-73.7909213478,0,0
10210,0,40.5657599691,-73.7887192241,0,0
10211,0,40.5657599691,-73.7865171004,0,0
10212,0,40.5657599691,-73.7843149767,0,0
10213,0,40.5657599691,-73.782112853,0,0
10214,0,40.5657599691,-73.7799107293,0,0
10215,0,40.5657599691,-73.7777086056,0,0
10216,0,40.5657599691,-73.7755064819,0,0
10217,0,40.5657599691,-73.7733043582,0,0
10218,0,40.5657599691,-73.7711022345,0,0
10219,1,40.5657599691,-73.7689001108,0,0
10220,1,40.5657599691,-73.7666979871,0,0
10221,1,40.5657599691,-73.7644958635,0,0
10222,1,40.5657599691,-73.7622937398,0,0
10223,1,40.5657599691,-73.7600916161,0,0
10224,1,40.5657599691,-73.7578894924,0,0
10225,0,40.5657599691,-73.7556873687,0,0
10226,0,40.5657599691,-73.753485245,0,0
10227,0,40.5657599691,-73.7512831213,0,0
10228,0,40.5657599691,-73.7490809976,0,0
10229,0,40.5657599691,-73.7468788739,0,0
10230,0,40.5657599691,-73.7446767502,0,0
10231,0,40.5657599691,-73.7424746265,0,0
10232,0,40.5657599691,-73.7402725028,0,0
10233,0,40.5657599691,-73.7380703791,0,0
10234,0,40.5657599691,-73.7358682554,0,0
10235,0,40.5657599691,-73.7336661317,0,0
10236,0,40.5657599691,-73.731464008,0,0
10237,0,40.5657599691,-73.7292618843,0,0
10238,0,40.5657599691,-73.7270597606,0,0
10239,0,40.5657599691,-73.7248576369,0,0
10240,0,40.5657599691,-73.7226555133,0,0
10241,0,40.5657599691,-73.7204533896,0,0
10242,0,40.5657599691,-73.7182512659,0,0
10243,0,40.5657599691,-73.7160491422,0,0
10244,0,40.5657599691,-73.7138470185,0,0
10245,0,40.5657599691,-73.7116448948,0,0
10246,0,40.5657599691,-73.7094427711,0,0
10247,0,40.5657599691,-73.7072406474,0,0
10248,0,40.5657599691,-73.7050385237,0,0
10249,0,40.5657599691,-73.7028364,0,0
10250,0,40.5674170008,-74.2511652,0,0
10251,0,40.5674170008,-74.2489630763,0,0
10252,0,40.5674170008,-74.2467609526,0,0
10253,0,40.5674170008,-74.2445588289,0,0
10254,0,40.5674170008,-74.2423567052,0,0
10255,0,40.5674170008,-74.2401545815,0,0
10256,0,40.5674170008,-74.2379524578,0,0
10257,0,40.5674170008,-74.2357503341,0,0
10258,0,40.5674170008,-74.2335482104,0,0
10259,0,40.5674170008,-74.2313460867,0,0
10260,0,40.5674170008,-74.2291439631,0,0
10261,0,40.5674170008,-74.2269418394,0,0
10262,0,40.5674170008,-74.2247397157,0,0
10263,0,40.5674170008,-74.222537592,0,0
10264,0,40.5674170008,-74.2203354683,0,0
10265,0,40.5674170008,-74.2181333446,0,0
10266,0,40.5674170008,-74.2159312209,0,0
10267,0,40.5674170008,-74.2137290972,0,0
10268,0,40.5674170008,-74.2115269735,0,0
10269,0,40.5674170008,-74.2093248498,0,0
10270,0,40.5674170008,-74.2071227261,0,0
10271,0,40.5674170008,-74.2049206024,0,0
10272,0,40.5674170008,-74.2027184787,0,0
10273,0,40.5674170008,-74.200516355,0,0
10274,0,40.5674170008,-74.1983142313,0,0
10275,0,40.5674170008,-74.1961121076,0,0
10276,0,40.5674170008,-74.1939099839,0,0
10277,0,40.5674170008,-74.1917078602,0,0
10278,0,40.5674170008,-74.1895057365,0,0
10279,0,40.5674170008,-74.1873036129,0,0
10280,0,40.5674170008,-74.1851014892,0,0
10281,1,40.5674170008,-74.1828993655,0,0
10282,1,40.5674170008,-74.1806972418,0,0
10283,1,40.5674170008,-74.1784951181,0,0
10284,1,40.5674170008,-74.1762929944,0,0
10285,1,40.5674170008,-74.1740908707,0,0
10286,1,40.5674170008,-74.171888747,0,0
10287,1,40.5674170008,-74.1696866233,0,0
10288,1,40.5674170008,-74.1674844996,0,0
10289,0,40.5674170008,-74.1652823759,0,0
10290,0,40.5674170008,-74.1630802522,0,0
10291,0,40.5674170008,-74.1608781285,0,0
10292,0,40.5674170008,-74.1586760048,0,0
10293,0,40.5674170008,-74.1564738811,0,0
10294,0,40.5674170008,-74.1542717574,0,0
10295,0,40.5674170008,-74.1520696337,0,0
10296,0,40.5674170008,-74.14986751,0,0
10297,0,40.5674170008,-74.1476653863,0,0
10298,0,40.5674170008,-74.1454632627,0,0
10299,0,40.5674170008,-74.143261139,0,0
10300,0,40.5674170008,-74.1410590153,0,0
10301,0,40.5674170008,-74.1388568916,0,0
10302,0,40.5674170008,-74.1366547679,0,0
10303,0,40.5674170008,-74.1344526442,0,0
10304,0,40.5674170008,-74.1322505205,0,0
10305,0,40.5674170008,-74.1300483968,0,0
10306,0,40.5674170008,-74.1278462731,0,0
10307,0,40.5674170008,-74.1256441494,0,1
10308,0,40.5674170008,-74.1234420257,0,0
10309,0,40.5674170008,-74.121239902,0,1
10310,1,40.5674170008,-74.1190377783,1,1
10311,1,40.5674170008,-74.1168356546,1,1
10312,1,40.5674170008,-74.1146335309,1,1
10313,1,40.5674170008,-74.1124314072,1,1
10314,2,40.5674170008,-74.1102292835,1,1
10315,2,40.5674170008,-74.1080271598,1,1
10316,2,40.5674170008,-74.1058250361,1,1
10317,1,40.5674170008,-74.1036229124,1,1
10318,0,40.5674170008,-74.1014207888,0,1
10319,0,40.5674170008,-74.0992186651,0,1
10320,0,40.5674170008,-74.0970165414,0,1
10321,0,40.5674170008,-74.0948144177,0,0
10322,0,40.5674170008,-74.092612294,0,0
10323,0,40.5674170008,-74.0904101703,0,0
10324,0,40.5674170008,-74.0882080466,0,0
10325,0,40.5674170008,-74.0860059229,0,0
10326,0,40.5674170008,-74.0838037992,0,0
10327,0,40.5674170008,-74.0816016755,0,0
10328,0,40.5674170008,-74.0793995518,0,0
10329,0,40.5674170008,-74.0771974281,0,0
10330,0,40.5674170008,-74.0749953044,0,0
10331,0,40.5674170008,-74.0727931807,0,0
10332,0,40.5674170008,-74.070591057,0,0
10333,0,40.5674170008,-74.0683889333,0,0
10334,0,40.5674170008,-74.0661868096,0,0
10335,0,40.5674170008,-74.0639846859,0,0
10336,0,40.5674170008,-74.0617825622,0,0
10337,0,40.5674170008,-74.0595804386,0,0
10338,0,40.5674170008,-74.0573783149,0,0
10339,0,40.5674170008,-74.0551761912,0,0
10340,0,40.5674170008,-74.0529740675,0,0
10341,0,40.5674170008,-74.0507719438,0,0
10342,0,40.5674170008,-74.0485698201,0,0
10343,0,40.5674170008,-74.0463676964,0,0
10344,0,40.5674170008,-74.0441655727,0,0
10345,0,40.5674170008,-74.041963449,0,0
10346,0,40.5674170008,-74.0397613253,0,0
10347,0,40.5674170008,-74.0375592016,0,0
10348,0,40.5674170008,-74.0353570779,0,0
10349,1,40.5674170008,-74.0331549542,0,0
10350,0,40.5674170008,-74.0309528305,0,0
10351,0,40.5674170008,-74.0287507068,0,0
10352,0,40.5674170008,-74.0265485831,0,0
10353,0,40.5674170008,-74.0243464594,0,0
10354,0,40.5674170008,-74.0221443357,0,0
10355,0,40.5674170008,-74.019942212,0,0
10356,0,40.5674170008,-74.0177400884,0,0
10357,0,40.5674170008,-74.0155379647,0,0
10358,0,40.5674170008,-74.013335841,0,0
10359,0,40.5674170008,-74.0111337173,0,0
10360,0,40.5674170008,-74.0089315936,0,0
10361,0,40.5674170008,-74.0067294699,0,0
10362,0,40.5674170008,-74.0045273462,0,0
10363,0,40.5674170008,-74.0023252225,0,0
10364,0,40.5674170008,-74.0001230988,0,0
10365,0,40.5674170008,-73.9979209751,0,0
10366,0,40.5674170008,-73.9957188514,0,0
10367,0,40.5674170008,-73.9935167277,0,0
10368,0,40.5674170008,-73.991314604,0,0
10369,0,40.5674170008,-73.9891124803,0,0
10370,0,40.5674170008,-73.9869103566,0,0
10371,0,40.5674170008,-73.9847082329,0,0
10372,0,40.5674170008,-73.9825061092,0,0
10373,0,40.5674170008,-73.9803039855,0,0
10374,0,40.5674170008,-73.9781018618,0,0
10375,0,40.5674170008,-73.9758997382,0,0
10376,0,40.5674170008,-73.9736976145,0,0
10377,0,40.5674170008,-73.9714954908,0,0
10378,0,40.5674170008,-73.9692933671,0,0
10379,0,40.5674170008,-73.9670912434,0,0
10380,0,40.5674170008,-73.9648891197,0,0
10381,0,40.5674170008,-73.962686996,0,0
10382,0,40.5674170008,-73.9604848723,0,0
10383,0,40.5674170008,-73.9582827486,0,0
10384,0,40.5674170008,-73.9560806249,0,0
10385,0,40.5674170008,-73.9538785012,0,0
10386,0,40.5674170008,-73.9516763775,0,0
10387,0,40.5674170008,-73.9494742538,0,0
10388,0,40.5674170008,-73.9472721301,0,0
10389,0,40.5674170008,-73.9450700064,0,0
10390,0,40.5674170008,-73.9428678827,1,0
10391,0,40.5674170008,-73.940665759,0,0
10392,0,40.5674170008,-73.9384636353,0,0
10393,0,40.5674170008,-73.9362615116,0,0
10394,0,40.5674170008,-73.934059388,0,0
10395,0,40.5674170008,-73.9318572643,0,0
10396,0,40.5674170008,-73.9296551406,0,0
10397,0,40.5674170008,-73.9274530169,0,0
10398,0,40.5674170008,-73.9252508932,0,0
10399,0,40.5674170008,-73.9230487695,0,0
10400,0,40.5674170008,-73.9208466458,0,0
10401,0,40.5674170008,-73.9186445221,0,0
10402,0,40.5674170008,-73.9164423984,0,0
10403,0,40.5674170008,-73.9142402747,0,0
10404,0,40.5674170008,-73.912038151,0,0
10405,0,40.5674170008,-73.9098360273,1,0
10406,1,40.5674170008,-73.9076339036,1,0
10407,1,40.5674170008,-73.9054317799,1,1
10408,1,40.5674170008,-73.9032296562,1,1
10409,1,40.5674170008,-73.9010275325,1,1
10410,1,40.5674170008,-73.8988254088,1,1
10411,1,40.5674170008,-73.8966232851,1,1
10412,1,40.5674170008,-73.8944211614,1,0
10413,1,40.5674170008,-73.8922190378,1,0
10414,1,40.5674170008,-73.8900169141,0,0
10415,1,40.5674170008,-73.8878147904,0,0
10416,1,40.5674170008,-73.8856126667,0,0
10417,0,40.5674170008,-73.883410543,0,0
10418,0,40.5674170008,-73.8812084193,0,0
10419,0,40.5674170008,-73.8790062956,0,0
10420,0,40.5674170008,-73.8768041719,0,0
10421,0,40.5674170008,-73.8746020482,0,0
10422,0,40.5674170008,-73.8723999245,0,0
10423,0,40.5674170008,-73.8701978008,0,0
10424,0,40.5674170008,-73.8679956771,0,0
10425,0,40.5674170008,-73.8657935534,0,0
10426,0,40.5674170008,-73.8635914297,0,0
10427,0,40.5674170008,-73.861389306,0,0
10428,0,40.5674170008,-73.8591871823,0,0
10429,0,40.5674170008,-73.8569850586,0,0
10430,0,40.5674170008,-73.8547829349,0,0
10431,0,40.5674170008,-73.8525808112,0,0
10432,0,40.5674170008,-73.8503786876,0,0
10433,0,40.5674170008,-73.8481765639,0,0
10434,0,40.5674170008,-73.8459744402,0,0
10435,0,40.5674170008,-73.8437723165,0,0
10436,0,40.5674170008,-73.8415701928,0,0
10437,0,40.5674170008,-73.8393680691,0,0
10438,0,40.5674170008,-73.8371659454,0,0
10439,0,40.5674170008,-73.8349638217,0,0
10440,0,40.5674170008,-73.832761698,0,0
10441,0,40.5674170008,-73.8305595743,0,0
10442,0,40.5674170008,-73.8283574506,0,0
10443,0,40.5674170008,-73.8261553269,0,0
10444,0,40.5674170008,-73.8239532032,0,0
10445,0,40.5674170008,-73.8217510795,0,0
10446,0,40.5674170008,-73.8195489558,0,0
10447,0,40.5674170008,-73.8173468321,0,0
10448,0,40.5674170008,-73.8151447084,0,0
10449,0,40.5674170008,-73.8129425847,0,0
10450,0,40.5674170008,-73.810740461,0,0
10451,0,40.5674170008,-73.8085383373,0,0
10452,0,40.5674170008,-73.8063362137,0,0
10453,0,40.5674170008,-73.80413409,0,0
10454,0,40.5674170008,-73.8019319663,0,0
10455,0,40.5674170008,-73.7997298426,0,0
10456,0,40.5674170008,-73.7975277189,0,0
10457,0,40.5674170008,-73.7953255952,0,0
10458,0,40.5674170008,-73.7931234715,0,0
10459,0,40.5674170008,-73.7909213478,0,0
10460,0,40.5674170008,-73.7887192241,0,0
10461,0,40.5674170008,-73.7865171004,0,0
10462,0,40.5674170008,-73.7843149767,0,0
10463,0,40.5674170008,-73.782112853,0,0
10464,0,40.5674170008,-73.7799107293,0,0
10465,0,40.5674170008,-73.7777086056,0,0
10466,0,40.5674170008,-73.7755064819,0,0
10467,0,40.5674170008,-73.7733043582,0,0
10468,0,40.5674170008,-73.7711022345,0,0
10469,1,40.5674170008,-73.7689001108,0,0
10470,1,40.5674170008,-73.7666979871,0,0
10471,1,40.5674170008,-73.7644958635,0,0
10472,1,40.5674170008,-73.7622937398,0,0
10473,1,40.5674170008,-73.7600916161,0,0
10474,1,40.5674170008,-73.7578894924,0,0
10475,0,40.5674170008,-73.7556873687,0,0
10476,0,40.5674170008,-73.753485245,0,0
10477,0,40.5674170008,-73.7512831213,0,0
10478,0,40.5674170008,-73.7490809976,0,0
10479,0,40.5674170008,-73.7468788739,0,0
10480,0,40.5674170008,-73.7446767502,0,0
10481,0,40.5674170008,-73.7424746265,0,0
10482,0,40.5674170008,-73.7402725028,0,0
10483,0,40.5674170008,-73.7380703791,0,0
10484,0,40.5674170008,-73.7358682554,0,0
10485,0,40.5674170008,-73.7336661317,0,0
10486,0,40.5674170008,-73.731464008,0,0
10487,0,40.5674170008,-73.7292618843,0,0
10488,0,40.5674170008,-73.7270597606,0,0
10489,0,40.5674170008,-73.7248576369,0,0
10490,0,40.5674170008,-73.7226555133,0,0
10491,0,40.5674170008,-73.7204533896,0,0
10492,0,40.5674170008,-73.7182512659,0,0
10493,0,40.5674170008,-73.7160491422,0,0
10494,0,40.5674170008,-73.7138470185,0,0
10495,0,40.5674170008,-73.7116448948,0,0
10496,0,40.5674170008,-73.7094427711,0,0
10497,0,40.5674170008,-73.7072406474,0,0
10498,0,40.5674170008,-73.7050385237,0,0
10499,0,40.5674170008,-73.7028364,0,0
10500,0,40.5690740325,-74.2511652,0,0
10501,0,40.5690740325,-74.2489630763,0,0
10502,0,40.5690740325,-74.2467609526,0,0
10503,0,40.5690740325,-74.2445588289,0,0
10504,0,40.5690740325,-74.2423567052,0,0
10505,0,40.5690740325,-74.2401545815,0,0
10506,0,40.5690740325,-74.2379524578,0,0
10507,0,40.5690740325,-74.2357503341,0,0
10508,0,40.5690740325,-74.2335482104,0,0
10509,0,40.5690740325,-74.2313460867,0,0
10510,0,40.5690740325,-74.2291439631,0,0
10511,0,40.5690740325,-74.2269418394,0,0
10512,0,40.5690740325,-74.2247397157,0,0
10513,0,40.5690740325,-74.222537592,0,0
10514,0,40.5690740325,-74.2203354683,0,0
10515,0,40.5690740325,-74.2181333446,0,0
10516,0,40.5690740325,-74.2159312209,0,0
10517,0,40.5690740325,-74.2137290972,0,0
10518,0,40.5690740325,-74.2115269735,0,0
10519,0,40.5690740325,-74.2093248498,0,0
10520,0,40.5690740325,-74.2071227261,0,0
10521,0,40.5690740325,-74.2049206024,0,0
10522,0,40.5690740325,-74.2027184787,0,0
10523,0,40.5690740325,-74.200516355,0,0
10524,0,40.5690740325,-74.1983142313,0,0
10525,0,40.5690740325,-74.1961121076,0,0
10526,0,40.5690740325,-74.1939099839,0,0
10527,0,40.5690740325,-74.1917078602,0,0
10528,0,40.5690740325,-74.1895057365,0,0
10529,0,40.5690740325,-74.1873036129,0,0
10530,0,40.5690740325,-74.1851014892,0,0
10531,1,40.5690740325,-74.1828993655,0,0
10532,1,40.5690740325,-74.1806972418,0,0
10533,1,40.5690740325,-74.1784951181,0,0
10534,1,40.5690740325,-74.1762929944,0,0
10535,1,40.5690740325,-74.1740908707,0,0
10536,1,40.5690740325,-74.171888747,0,0
10537,1,40.5690740325,-74.1696866233,0,0
10538,1,40.5690740325,-74.1674844996,0,0
10539,0,40.5690740325,-74.1652823759,0,0
10540,0,40.5690740325,-74.1630802522,0,0
10541,0,40.5690740325,-74.1608781285,0,0
10542,0,40.5690740325,-74.1586760048,0,0
10543,0,40.5690740325,-74.1564738811,0,0
10544,0,40.5690740325,-74.1542717574,0,0
10545,0,40.5690740325,-74.1520696337,0,0
10546,0,40.5690740325,-74.14986751,0,0
10547,0,40.5690740325,-74.1476653863,0,0
10548,0,40.5690740325,-74.1454632627,0,0
10549,0,40.5690740325,-74.143261139,0,0
10550,0,40.5690740325,-74.1410590153,0,0
10551,0,40.5690740325,-74.1388568916,0,0
10552,0,40.5690740325,-74.1366547679,0,0
10553,0,40.5690740325,-74.1344526442,0,0
10554,0,40.5690740325,-74.1322505205,0,0
10555,0,40.5690740325,-74.1300483968,0,0
10556,0,40.5690740325,-74.1278462731,0,0
10557,0,40.5690740325,-74.1256441494,0,0
10558,0,40.5690740325,-74.1234420257,0,0
10559,0,40.5690740325,-74.121239902,1,1
10560,1,40.5690740325,-74.1190377783,1,1
10561,1,40.5690740325,-74.1168356546,1,1
10562,1,40.5690740325,-74.1146335309,1,1
10563,1,40.5690740325,-74.1124314072,1,1
10564,2,40.5690740325,-74.1102292835,1,1
10565,2,40.5690740325,-74.1080271598,1,1
10566,1,40.5690740325,-74.1058250361,1,1
10567,1,40.5690740325,-74.1036229124,1,1
10568,0,40.5690740325,-74.1014207888,0,1
10569,0,40.5690740325,-74.0992186651,0,1
10570,0,40.5690740325,-74.0970165414,0,0
10571,0,40.5690740325,-74.0948144177,1,0
10572,0,40.5690740325,-74.092612294,0,0
10573,0,40.5690740325,-74.0904101703,0,0
10574,0,40.5690740325,-74.0882080466,0,0
10575,0,40.5690740325,-74.0860059229,0,0
10576,0,40.5690740325,-74.0838037992,0,0
10577,0,40.5690740325,-74.0816016755,0,0
10578,0,40.5690740325,-74.0793995518,0,0
10579,0,40.5690740325,-74.0771974281,0,0
10580,0,40.5690740325,-74.0749953044,0,0
10581,0,40.5690740325,-74.0727931807,0,0
10582,0,40.5690740325,-74.070591057,0,0
10583,0,40.5690740325,-74.0683889333,0,0
10584,0,40.5690740325,-74.0661868096,0,0
10585,0,40.5690740325,-74.0639846859,0,0
10586,0,40.5690740325,-74.0617825622,0,0
10587,0,40.5690740325,-74.0595804386,0,0
10588,0,40.5690740325,-74.0573783149,0,0
10589,0,40.5690740325,-74.0551761912,0,0
10590,0,40.5690740325,-74.0529740675,0,0
10591,0,40.5690740325,-74.0507719438,0,0
10592,0,40.5690740325,-74.0485698201,0,0
10593,0,40.5690740325,-74.0463676964,0,0
10594,0,40.5690740325,-74.0441655727,0,0
10595,0,40.5690740325,-74.041963449,0,0
10596,0,40.5690740325,-74.0397613253,0,0
10597,0,40.5690740325,-74.0375592016,0,0
10598,1,40.5690740325,-74.0353570779,0,0
10599,0,40.5690740325,-74.0331549542,0,0
10600,0,40.5690740325,-74.0309528305,0,0
10601,0,40.5690740325,-74.0287507068,0,0
10602,0,40.5690740325,-74.0265485831,0,0
10603,0,40.5690740325,-74.0243464594,0,0
10604,0,40.5690740325,-74.0221443357,0,0
10605,0,40.5690740325,-74.019942212,0,0
10606,0,40.5690740325,-74.0177400884,0,0
10607,0,40.5690740325,-74.0155379647,0,0
10608,0,40.5690740325,-74.013335841,0,0
10609,0,40.5690740325,-74.0111337173,0,0
10610,0,40.5690740325,-74.0089315936,0,0
10611,0,40.5690740325,-74.0067294699,0,0
10612,0,40.5690740325,-74.0045273462,0,0
10613,0,40.5690740325,-74.0023252225,0,0
10614,0,40.5690740325,-74.0001230988,0,0
10615,0,40.5690740325,-73.9979209751,0,0
10616,0,40.5690740325,-73.9957188514,0,0
10617,0,40.5690740325,-73.9935167277,0,0
10618,0,40.5690740325,-73.991314604,0,0
10619,0,40.5690740325,-73.9891124803,0,0
10620,0,40.5690740325,-73.9869103566,0,0
10621,0,40.5690740325,-73.9847082329,0,0
10622,0,40.5690740325,-73.9825061092,0,0
10623,0,40.5690740325,-73.9803039855,0,0
10624,0,40.5690740325,-73.9781018618,0,0
10625,0,40.5690740325,-73.9758997382,0,0
10626,0,40.5690740325,-73.9736976145,0,0
10627,0,40.5690740325,-73.9714954908,0,0
10628,0,40.5690740325,-73.9692933671,0,0
10629,0,40.5690740325,-73.9670912434,0,0
10630,0,40.5690740325,-73.9648891197,0,0
10631,0,40.5690740325,-73.962686996,0,0
10632,0,40.5690740325,-73.9604848723,0,0
10633,0,40.5690740325,-73.9582827486,0,0
10634,0,40.5690740325,-73.9560806249,0,0
10635,0,40.5690740325,-73.9538785012,0,0
10636,0,40.5690740325,-73.9516763775,0,0
10637,0,40.5690740325,-73.9494742538,0,0
10638,0,40.5690740325,-73.9472721301,0,0
10639,0,40.5690740325,-73.9450700064,0,0
10640,0,40.5690740325,-73.9428678827,1,0
10641,0,40.5690740325,-73.940665759,0,0
10642,0,40.5690740325,-73.9384636353,0,0
10643,0,40.5690740325,-73.9362615116,0,0
10644,0,40.5690740325,-73.934059388,0,0
10645,0,40.5690740325,-73.9318572643,0,0
10646,0,40.5690740325,-73.9296551406,0,0
10647,0,40.5690740325,-73.9274530169,0,0
10648,0,40.5690740325,-73.9252508932,0,0
10649,0,40.5690740325,-73.9230487695,0,0
10650,0,40.5690740325,-73.9208466458,0,0
10651,0,40.5690740325,-73.9186445221,0,0
10652,0,40.5690740325,-73.9164423984,0,0
10653,0,40.5690740325,-73.9142402747,0,0
10654,0,40.5690740325,-73.912038151,0,0
10655,0,40.5690740325,-73.9098360273,1,0
10656,1,40.5690740325,-73.9076339036,1,0
10657,1,40.5690740325,-73.9054317799,1,1
10658,1,40.5690740325,-73.9032296562,1,1
10659,1,40.5690740325,-73.9010275325,1,1
10660,1,40.5690740325,-73.8988254088,1,1
10661,1,40.5690740325,-73.8966232851,1,1
10662,1,40.5690740325,-73.8944211614,1,0
10663,1,40.5690740325,-73.8922190378,1,1
10664,1,40.5690740325,-73.8900169141,0,0
10665,1,40.5690740325,-73.8878147904,0,0
10666,1,40.5690740325,-73.8856126667,0,0
10667,0,40.5690740325,-73.883410543,0,0
10668,0,40.5690740325,-73.8812084193,0,1
10669,0,40.5690740325,-73.8790062956,0,0
10670,0,40.5690740325,-73.8768041719,0,0
10671,0,40.5690740325,-73.8746020482,0,0
10672,0,40.5690740325,-73.8723999245,0,0
10673,0,40.5690740325,-73.8701978008,0,0
10674,0,40.5690740325,-73.8679956771,0,0
10675,0,40.5690740325,-73.8657935534,0,0
10676,0,40.5690740325,-73.8635914297,0,0
10677,0,40.5690740325,-73.861389306,0,0
10678,0,40.5690740325,-73.8591871823,0,0
10679,0,40.5690740325,-73.8569850586,0,0
10680,0,40.5690740325,-73.8547829349,0,0
10681,0,40.5690740325,-73.8525808112,0,0
10682,0,40.5690740325,-73.8503786876,0,0
10683,0,40.5690740325,-73.8481765639,0,0
10684,0,40.5690740325,-73.8459744402,0,0
10685,0,40.5690740325,-73.8437723165,0,0
10686,0,40.5690740325,-73.8415701928,0,0
10687,0,40.5690740325,-73.8393680691,0,0
10688,0,40.5690740325,-73.8371659454,0,0
10689,0,40.5690740325,-73.8349638217,0,0
10690,0,40.5690740325,-73.832761698,0,0
10691,0,40.5690740325,-73.8305595743,0,0
10692,0,40.5690740325,-73.8283574506,0,0
10693,0,40.5690740325,-73.8261553269,0,0
10694,0,40.5690740325,-73.8239532032,0,0
10695,0,40.5690740325,-73.8217510795,0,0
10696,0,40.5690740325,-73.8195489558,0,0
10697,0,40.5690740325,-73.8173468321,0,0
10698,0,40.5690740325,-73.8151447084,0,0
10699,0,40.5690740325,-73.8129425847,0,0
10700,0,40.5690740325,-73.810740461,0,0
10701,0,40.5690740325,-73.8085383373,0,0
10702,0,40.5690740325,-73.8063362137,0,0
10703,0,40.5690740325,-73.80413409,0,0
10704,0,40.5690740325,-73.8019319663,0,0
10705,0,40.5690740325,-73.7997298426,0,0
10706,0,40.5690740325,-73.7975277189,0,0
10707,0,40.5690740325,-73.7953255952,0,0
10708,0,40.5690740325,-73.7931234715,0,0
10709,0,40.5690740325,-73.7909213478,0,0
10710,0,40.5690740325,-73.7887192241,0,0
10711,0,40.5690740325,-73.7865171004,0,0
10712,0,40.5690740325,-73.7843149767,0,0
10713,0,40.5690740325,-73.782112853,0,0
10714,0,40.5690740325,-73.7799107293,0,0
10715,0,40.5690740325,-73.7777086056,0,0
10716,0,40.5690740325,-73.7755064819,0,0
10717,0,40.5690740325,-73.7733043582,0,0
10718,0,40.5690740325,-73.7711022345,0,0
10719,1,40.5690740325,-73.7689001108,0,0
10720,1,40.5690740325,-73.7666979871,0,0
10721,1,40.5690740325,-73.7644958635,0,0
10722,1,40.5690740325,-73.7622937398,0,0
10723,1,40.5690740325,-73.7600916161,0,0
10724,1,40.5690740325,-73.7578894924,0,0
10725,0,40.5690740325,-73.7556873687,0,0
10726,0,40.5690740325,-73.753485245,0,0
10727,0,40.5690740325,-73.7512831213,0,0
10728,0,40.5690740325,-73.7490809976,0,0
10729,0,40.5690740325,-73.7468788739,0,0
10730,0,40.5690740325,-73.7446767502,0,0
10731,0,40.5690740325,-73.7424746265,0,0
10732,0,40.5690740325,-73.7402725028,0,0
10733,0,40.5690740325,-73.7380703791,0,0
10734,0,40.5690740325,-73.7358682554,0,0
10735,0,40.5690740325,-73.7336661317,0,0
10736,0,40.5690740325,-73.731464008,0,0
10737,0,40.5690740325,-73.7292618843,0,0
10738,0,40.5690740325,-73.7270597606,0,0
10739,0,40.5690740325,-73.7248576369,0,0
10740,0,40.5690740325,-73.7226555133,0,0
10741,0,40.5690740325,-73.7204533896,0,0
10742,0,40.5690740325,-73.7182512659,0,0
10743,0,40.5690740325,-73.7160491422,0,0
10744,0,40.5690740325,-73.7138470185,0,0
10745,0,40.5690740325,-73.7116448948,0,0
10746,0,40.5690740325,-73.7094427711,0,0
10747,0,40.5690740325,-73.7072406474,0,0
10748,0,40.5690740325,-73.7050385237,0,0
10749,0,40.5690740325,-73.7028364,0,0
10750,0,40.5707310643,-74.2511652,0,0
10751,0,40.5707310643,-74.2489630763,0,0
10752,0,40.5707310643,-74.2467609526,0,0
10753,0,40.5707310643,-74.2445588289,0,0
10754,0,40.5707310643,-74.2423567052,0,0
10755,0,40.5707310643,-74.2401545815,0,0
10756,0,40.5707310643,-74.2379524578,0,0
10757,0,40.5707310643,-74.2357503341,0,0
10758,0,40.5707310643,-74.2335482104,0,0
10759,0,40.5707310643,-74.2313460867,0,0
10760,0,40.5707310643,-74.2291439631,0,0
10761,0,40.5707310643,-74.2269418394,0,0
10762,0,40.5707310643,-74.2247397157,0,0
10763,0,40.5707310643,-74.222537592,0,0
